,index,long_position_solar,lat_position_solar,value_phov,long_position_topo,lat_position_topo,elevation,long_position,lat_position,value,lat_leftend,lat_rightend,long_leftend,long_rightend,coordinates,Address,esp_or_not
1027,1969,"(-7.922, -7.833]","(40.578, 40.632]",1538.9443,"(-7.939, -7.847]","(41.574, 41.652]",893.5784313725491,"(-7.934, -7.842]","(41.566, 41.644]",5.083333333333333,41.566,41.644,-7.939,-7.847,"41.566,-7.939","CM 1700-1, Salto, Montalegre, Vila Real, 4860-426, Portugal",0
1028,1970,"(-7.922, -7.833]","(40.632, 40.685]",1548.66,"(-7.939, -7.847]","(41.652, 41.731]",936.5268065268066,"(-7.934, -7.842]","(41.644, 41.721]",6.5,41.644,41.721,-7.939,-7.847,"41.644,-7.939","Salto, Montalegre, Vila Real, 5470-430 SALTO, Portugal",0
1029,1971,"(-7.922, -7.833]","(40.685, 40.739]",1546.8461,"(-7.939, -7.847]","(41.731, 41.809]",970.4700854700855,"(-7.934, -7.842]","(41.721, 41.799]",7.0,41.721,41.799,-7.939,-7.847,"41.721,-7.939","Reigoso, Montalegre, Vila Real, Portugal",0
1030,1972,"(-7.922, -7.833]","(40.739, 40.793]",1534.6605,"(-7.939, -7.847]","(41.809, 41.887]",1163.3302253302254,"(-7.934, -7.842]","(41.799, 41.877]",7.0,41.799,41.877,-7.939,-7.847,"41.799,-7.939","Parada de Outeiro, Outeiro, Montalegre, Vila Real, 5470-333, Portugal",0
1054,2010,"(-7.833, -7.745]","(37.412, 37.465]",1674.9204,"(-7.847, -7.755]","(36.959, 37.037]",2.879271070615034,"(-7.842, -7.75]","(36.979, 37.056]",7.0,36.979,37.056,-7.847,-7.755,"36.979,-7.847","Hangares, Faro, 8700-304, Portugal",0
1055,2011,"(-7.833, -7.745]","(37.465, 37.519]",1674.6665,"(-7.847, -7.755]","(37.037, 37.116]",70.11499611499612,"(-7.842, -7.75]","(37.056, 37.134]",6.583333333333333,37.056,37.134,-7.847,-7.755,"37.056,-7.847","316-Z, Brancanes, Quelfes, Olhão, Faro, 8700-207, Portugal",0
1056,2012,"(-7.833, -7.745]","(37.519, 37.573]",1673.3541,"(-7.847, -7.755]","(37.116, 37.194]",179.86713286713288,"(-7.842, -7.75]","(37.134, 37.212]",6.583333333333333,37.134,37.212,-7.847,-7.755,"37.134,-7.847","São Brás de Alportel, Faro, 8150-048, Portugal",0
1057,2013,"(-7.833, -7.745]","(37.573, 37.626]",1665.9574,"(-7.847, -7.755]","(37.194, 37.272]",352.7940947940948,"(-7.842, -7.75]","(37.212, 37.29]",6.666666666666667,37.212,37.29,-7.847,-7.755,"37.212,-7.847","Várzea do Velho, São Brás de Alportel, Faro, 8800-017, Portugal",0
1058,2014,"(-7.833, -7.745]","(37.626, 37.68]",1662.5682,"(-7.847, -7.755]","(37.272, 37.35]",344.44211344211345,"(-7.842, -7.75]","(37.29, 37.367]",6.083333333333333,37.29,37.367,-7.847,-7.755,"37.29,-7.847","ER 124, Almarginho, Cachopo, Faro, 8800-018, Portugal",0
1059,2015,"(-7.833, -7.745]","(37.68, 37.734]",1667.0864,"(-7.847, -7.755]","(37.35, 37.429]",274.9758672699849,"(-7.842, -7.75]","(37.367, 37.445]",4.166666666666667,37.367,37.445,-7.847,-7.755,"37.367,-7.847","EM 504, Montinho do Cravo, Cachopo, Faro, 8800-028, Portugal",0
1060,2016,"(-7.833, -7.745]","(37.734, 37.787]",1662.4852,"(-7.847, -7.755]","(37.429, 37.507]",241.1002331002331,"(-7.842, -7.75]","(37.445, 37.523]",5.583333333333333,37.445,37.523,-7.847,-7.755,"37.445,-7.847","Martim Longo, Alcoutim, Faro, 7750-701, Portugal",0
1061,2017,"(-7.833, -7.745]","(37.787, 37.841]",1655.1083,"(-7.847, -7.755]","(37.507, 37.585]",199.2929292929293,"(-7.842, -7.75]","(37.523, 37.601]",6.333333333333333,37.523,37.601,-7.847,-7.755,"37.523,-7.847","Murteira, São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros, Mértola, Beja, 7750-621, Portugal",0
1062,2018,"(-7.833, -7.745]","(37.841, 37.895]",1654.4497,"(-7.847, -7.755]","(37.585, 37.663]",156.4079254079254,"(-7.842, -7.75]","(37.601, 37.678]",6.125,37.601,37.678,-7.847,-7.755,"37.601,-7.847","Monte Velho, São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros, Mértola, Beja, 7750-607, Portugal",0
1063,2019,"(-7.833, -7.745]","(37.895, 37.948]",1661.9373,"(-7.847, -7.755]","(37.663, 37.741]",162.83216783216784,"(-7.842, -7.75]","(37.678, 37.756]",6.333333333333333,37.678,37.756,-7.847,-7.755,"37.678,-7.847","EM 509, Monte da Légua, Alcaria Ruiva, Mértola, Beja, 7750-032, Portugal",0
1064,2020,"(-7.833, -7.745]","(37.948, 38.002]",1664.1881,"(-7.847, -7.755]","(37.741, 37.82]",149.4848484848485,"(-7.842, -7.75]","(37.756, 37.834]",7.0,37.756,37.834,-7.847,-7.755,"37.756,-7.847","EM 509, Corte Pequena, Alcaria Ruiva, Mértola, Beja, 7750-055, Portugal",0
1065,2021,"(-7.833, -7.745]","(38.002, 38.056]",1663.57,"(-7.847, -7.755]","(37.82, 37.898]",131.2012432012432,"(-7.842, -7.75]","(37.834, 37.912]",6.833333333333333,37.834,37.912,-7.847,-7.755,"37.834,-7.847","Alfarrobeira de Baixo, Albernoa e Trindade, Beja, 7750-017, Portugal",0
1066,2022,"(-7.833, -7.745]","(38.056, 38.109]",1660.1609,"(-7.847, -7.755]","(37.898, 37.976]",182.06216006216007,"(-7.842, -7.75]","(37.912, 37.989]",6.0,37.912,37.989,-7.847,-7.755,"37.912,-7.847","Horta das Zangas, Cabeça Gorda, Beja, Portugal",0
1067,2023,"(-7.833, -7.745]","(38.109, 38.163]",1652.8392,"(-7.847, -7.755]","(37.976, 38.054]",173.66440422322776,"(-7.842, -7.75]","(37.989, 38.067]",5.0,37.989,38.067,-7.847,-7.755,"37.989,-7.847","Santa Clara de Louredo, Beja, 7800-510, Portugal",0
1068,2024,"(-7.833, -7.745]","(38.163, 38.217]",1648.4729,"(-7.847, -7.755]","(38.054, 38.133]",162.9013209013209,"(-7.842, -7.75]","(38.067, 38.145]",6.416666666666667,38.067,38.145,-7.847,-7.755,"38.067,-7.847","EM 528-1, São Matias, Beja, 7800-146, Portugal",0
1069,2025,"(-7.833, -7.745]","(38.217, 38.27]",1647.7257,"(-7.847, -7.755]","(38.133, 38.211]",170.37529137529137,"(-7.842, -7.75]","(38.145, 38.223]",6.916666666666667,38.145,38.223,-7.847,-7.755,"38.145,-7.847","Barreiros de Baixo, São Matias, Beja, 7800-751, Portugal",0
1070,2026,"(-7.833, -7.745]","(38.27, 38.324]",1644.433,"(-7.847, -7.755]","(38.211, 38.289]",274.960372960373,"(-7.842, -7.75]","(38.223, 38.3]",7.0,38.223,38.3,-7.847,-7.755,"38.223,-7.847","Villa Romana de São Cucufate, ER 258, Bairro Doutor Alfredo Caetano da Silva, Horta da Aroeira, Vila de Frades, Vidigueira, Beja, 7960-452, Portugal",0
1071,2027,"(-7.833, -7.745]","(38.324, 38.378]",1642.387,"(-7.847, -7.755]","(38.289, 38.367]",246.87956487956487,"(-7.842, -7.75]","(38.3, 38.378]",7.0,38.3,38.378,-7.847,-7.755,"38.3,-7.847","EM 531, Herdade das Torres, São Bartolomeu do Outeiro e Oriola, Portel, Évora, 7220-301, Portugal",0
1072,2028,"(-7.833, -7.745]","(38.378, 38.431]",1639.5242,"(-7.847, -7.755]","(38.367, 38.445]",229.26884226884226,"(-7.842, -7.75]","(38.378, 38.456]",7.0,38.378,38.456,-7.847,-7.755,"38.378,-7.847","Madureira, EM 521, Bairro da Cabrita, Horta do Cabrita, Torre de Coelheiros, Évora, Portel, Évora, 7220-301, Portugal",0
1073,2029,"(-7.833, -7.745]","(38.431, 38.485]",1645.6837,"(-7.847, -7.755]","(38.445, 38.524]",214.1895881895882,"(-7.842, -7.75]","(38.456, 38.534]",7.0,38.456,38.534,-7.847,-7.755,"38.456,-7.847","Monte da Quinta, EM 521, Vale Diogo do Campo, Torre de Coelheiros, Évora, 7005-782, Portugal",0
1074,2030,"(-7.833, -7.745]","(38.485, 38.539]",1646.2538,"(-7.847, -7.755]","(38.524, 38.602]",235.86877828054298,"(-7.842, -7.75]","(38.534, 38.611]",7.0,38.534,38.611,-7.847,-7.755,"38.534,-7.847","Malagueira e Horta das Figueiras, Évora, Portugal",0
1075,2031,"(-7.833, -7.745]","(38.539, 38.592]",1641.6802,"(-7.847, -7.755]","(38.602, 38.68]",258.5027195027195,"(-7.842, -7.75]","(38.611, 38.689]",6.916666666666667,38.611,38.689,-7.847,-7.755,"38.611,-7.847","Nossa Senhora de Machede, Évora, Portugal",0
1076,2032,"(-7.833, -7.745]","(38.592, 38.646]",1643.8685,"(-7.847, -7.755]","(38.68, 38.758]",296.1157731157731,"(-7.842, -7.75]","(38.689, 38.767]",7.0,38.689,38.767,-7.847,-7.755,"38.689,-7.847","Borrazeiro de São Bento, São Bento do Mato, Évora, Portugal",0
1077,2033,"(-7.833, -7.745]","(38.646, 38.7]",1638.7273,"(-7.847, -7.755]","(38.758, 38.837]",255.006216006216,"(-7.842, -7.75]","(38.767, 38.845]",7.0,38.767,38.845,-7.847,-7.755,"38.767,-7.847","Santa Luzia, São Gregório e Santa Justa, Arraiolos, Évora, Portugal",0
1078,2034,"(-7.833, -7.745]","(38.7, 38.753]",1630.1201,"(-7.847, -7.755]","(38.837, 38.915]",219.16239316239316,"(-7.842, -7.75]","(38.845, 38.922]",6.916666666666667,38.845,38.922,-7.847,-7.755,"38.845,-7.847","Vimieiro, Arraiolos, Évora, 7040-610, Portugal",0
1079,2035,"(-7.833, -7.745]","(38.753, 38.807]",1626.674,"(-7.847, -7.755]","(38.915, 38.993]",220.77311577311576,"(-7.842, -7.75]","(38.922, 39.0]",7.0,38.922,39.0,-7.847,-7.755,"38.922,-7.847","Casa Branca, Sousel, Portalegre, 7470-999, Portugal",0
1080,2036,"(-7.833, -7.745]","(38.807, 38.861]",1622.6112,"(-7.847, -7.755]","(38.993, 39.071]",180.73581973581975,"(-7.842, -7.75]","(39.0, 39.078]",6.8125,39.0,39.078,-7.847,-7.755,"39.0,-7.847","Casa Branca, Avis, Portalegre, 7480, Portugal",0
1081,2037,"(-7.833, -7.745]","(38.861, 38.914]",1616.7625,"(-7.847, -7.755]","(39.071, 39.149]",169.44599844599844,"(-7.842, -7.75]","(39.078, 39.156]",6.583333333333333,39.078,39.156,-7.847,-7.755,"39.078,-7.847","Avis, Portalegre, Portugal",0
1082,2038,"(-7.833, -7.745]","(38.914, 38.968]",1620.9178,"(-7.847, -7.755]","(39.149, 39.228]",172.6659125188537,"(-7.842, -7.75]","(39.156, 39.233]",6.25,39.156,39.233,-7.847,-7.755,"39.156,-7.847","Valongo, Benavila e Valongo, Avis, Portalegre, Portugal",0
1083,2039,"(-7.833, -7.745]","(38.968, 39.022]",1624.1893,"(-7.847, -7.755]","(39.228, 39.306]",175.53768453768453,"(-7.842, -7.75]","(39.233, 39.311]",5.416666666666667,39.233,39.311,-7.847,-7.755,"39.233,-7.847","EN 119, Ponte de Sor, Tramaga e Vale de Açor, Chancelaria, Alter do Chão, Portalegre, Portugal",0
1084,2040,"(-7.833, -7.745]","(39.022, 39.075]",1618.4939,"(-7.847, -7.755]","(39.306, 39.384]",232.07925407925407,"(-7.842, -7.75]","(39.311, 39.389]",7.0,39.311,39.389,-7.847,-7.755,"39.311,-7.847","Condado da Torre, Ponte de Sor, Tramaga e Vale de Açor, Ponte de Sor, Portalegre, Portugal",0
1085,2041,"(-7.833, -7.745]","(39.075, 39.129]",1614.7814,"(-7.847, -7.755]","(39.384, 39.462]",261.65034965034965,"(-7.842, -7.75]","(39.389, 39.467]",7.0,39.389,39.467,-7.847,-7.755,"39.389,-7.847","Comenda, Gavião, Portalegre, Portugal",0
1086,2042,"(-7.833, -7.745]","(39.129, 39.183]",1613.5582,"(-7.847, -7.755]","(39.462, 39.541]",242.05439005439004,"(-7.842, -7.75]","(39.467, 39.544]",7.0,39.467,39.544,-7.847,-7.755,"39.467,-7.847","Monte do Bioco de Cima, Gavião e Atalaia, Gavião, Portalegre, Portugal",0
1087,2043,"(-7.833, -7.745]","(39.183, 39.236]",1613.1006,"(-7.847, -7.755]","(39.541, 39.619]",183.35275835275834,"(-7.842, -7.75]","(39.544, 39.622]",7.0,39.544,39.622,-7.847,-7.755,"39.544,-7.847","A 23, Envendos, Mação, Santarém, Portugal",0
1088,2044,"(-7.833, -7.745]","(39.236, 39.29]",1610.996,"(-7.847, -7.755]","(39.619, 39.697]",229.48407148407148,"(-7.842, -7.75]","(39.622, 39.7]",7.0,39.622,39.7,-7.847,-7.755,"39.622,-7.847","Ponte de Pracana, Envendos, Mação, Proença-a-Nova, Castelo Branco, Portugal",0
1089,2045,"(-7.833, -7.745]","(39.29, 39.344]",1612.5787,"(-7.847, -7.755]","(39.697, 39.775]",281.2921522921523,"(-7.842, -7.75]","(39.7, 39.778]",7.0,39.7,39.778,-7.847,-7.755,"39.7,-7.847","Estevês, Vale Clérigo, Proença a Nova e Peral, Proença-a-Nova, Castelo Branco, 6150-345, Portugal",0
1090,2046,"(-7.833, -7.745]","(39.344, 39.397]",1614.5488,"(-7.847, -7.755]","(39.775, 39.853]",423.9117647058824,"(-7.842, -7.75]","(39.778, 39.855]",7.0,39.778,39.855,-7.847,-7.755,"39.778,-7.847","EN 233, Sobreira Formosa, Sobreira Formosa e Alvito da Beira, Proença-a-Nova, Castelo Branco, 6150-737, Portugal",0
1091,2047,"(-7.833, -7.745]","(39.397, 39.451]",1615.5482,"(-7.847, -7.755]","(39.853, 39.932]",569.4444444444445,"(-7.842, -7.75]","(39.855, 39.933]",6.5,39.855,39.933,-7.847,-7.755,"39.855,-7.847","Fórneas, Sobreira Formosa e Alvito da Beira, Proença-a-Nova, Castelo Branco, 6160-152, Portugal",0
1092,2048,"(-7.833, -7.745]","(39.451, 39.505]",1613.7742,"(-7.847, -7.755]","(39.932, 40.01]",616.4941724941725,"(-7.842, -7.75]","(39.933, 40.011]",5.583333333333333,39.933,40.011,-7.847,-7.755,"39.933,-7.847","Ribeiro das Várzeas, Oleiros e Amieira, Oleiros, Castelo Branco, 6160-301, Portugal",0
1093,2049,"(-7.833, -7.745]","(39.505, 39.558]",1598.3435,"(-7.847, -7.755]","(40.01, 40.088]",450.53146853146853,"(-7.842, -7.75]","(40.011, 40.089]",5.416666666666667,40.011,40.089,-7.847,-7.755,"40.011,-7.847","ER 112, Selada das Pedras, Pampilhosa da Serra, Cambas, Oleiros, Castelo Branco, 3320-242, Portugal",0
1094,2050,"(-7.833, -7.745]","(39.558, 39.612]",1589.7452,"(-7.847, -7.755]","(40.088, 40.166]",715.7513597513597,"(-7.842, -7.75]","(40.089, 40.166]",4.416666666666667,40.089,40.166,-7.847,-7.755,"40.089,-7.847","CM 1410, Casal da Lapa, Janeiro de Baixo, Pampilhosa da Serra, Coimbra, 6185-114, Portugal",0
1095,2051,"(-7.833, -7.745]","(39.612, 39.666]",1604.3552,"(-7.847, -7.755]","(40.166, 40.244]",925.0846930846931,"(-7.842, -7.75]","(40.166, 40.244]",3.5833333333333335,40.166,40.244,-7.847,-7.755,"40.166,-7.847","EM 344, Ceiroco, Fajão-Vidual, Pampilhosa da Serra, Coimbra, Portugal",0
1096,2052,"(-7.833, -7.745]","(39.666, 39.719]",1601.6355,"(-7.847, -7.755]","(40.244, 40.323]",603.1258741258741,"(-7.842, -7.75]","(40.244, 40.322]",3.9166666666666665,40.244,40.322,-7.847,-7.755,"40.244,-7.847","Carvalheira, Pomares, Arganil, Coimbra, Portugal",0
1097,2053,"(-7.833, -7.745]","(39.719, 39.773]",1589.6842,"(-7.847, -7.755]","(40.323, 40.401]",491.0339366515837,"(-7.842, -7.75]","(40.322, 40.4]",5.083333333333333,40.322,40.4,-7.847,-7.755,"40.322,-7.847","Caldas de São Paulo, Penalva de Alva, Penalva de Alva e São Sebastião da Feira, Oliveira do Hospital, Coimbra, 3400-002, Portugal",0
1098,2054,"(-7.833, -7.745]","(39.773, 39.827]",1598.4288,"(-7.847, -7.755]","(40.401, 40.479]",406.8150738150738,"(-7.842, -7.75]","(40.4, 40.477]",5.6875,40.4,40.477,-7.847,-7.755,"40.4,-7.847","ER 230, Lagares da Beira, Oliveira do Hospital, Coimbra, 3405-305, Portugal",0
1099,2055,"(-7.833, -7.745]","(39.827, 39.88]",1597.0999,"(-7.847, -7.755]","(40.479, 40.557]",362.18337218337217,"(-7.842, -7.75]","(40.477, 40.555]",7.0,40.477,40.555,-7.847,-7.755,"40.477,-7.847","EN 231-2, Bugueira, Seixo da Beira, Oliveira do Hospital, Coimbra, 3520-021, Portugal",0
1100,2056,"(-7.833, -7.745]","(39.88, 39.934]",1595.0278,"(-7.847, -7.755]","(40.557, 40.636]",439.9207459207459,"(-7.842, -7.75]","(40.555, 40.633]",7.0,40.555,40.633,-7.847,-7.755,"40.555,-7.847","Vilar Seco, Nelas, Viseu, 3530-310, Portugal",0
1101,2057,"(-7.833, -7.745]","(39.934, 39.988]",1581.4551,"(-7.847, -7.755]","(40.636, 40.714]",439.34343434343435,"(-7.842, -7.75]","(40.633, 40.711]",7.0,40.633,40.711,-7.847,-7.755,"40.633,-7.847","Fragosela de Baixo, Fragosela, Viseu, 3505-577, Portugal",0
1102,2058,"(-7.833, -7.745]","(39.988, 40.041]",1564.9026,"(-7.847, -7.755]","(40.714, 40.792]",571.8236208236208,"(-7.842, -7.75]","(40.711, 40.788]",7.0,40.711,40.788,-7.847,-7.755,"40.711,-7.847","Cavernães, Viseu, 3510-001, Portugal",0
1103,2059,"(-7.833, -7.745]","(40.041, 40.095]",1555.984,"(-7.847, -7.755]","(40.792, 40.87]",712.0380730380731,"(-7.842, -7.75]","(40.788, 40.866]",7.0,40.788,40.866,-7.847,-7.755,"40.788,-7.847","Cota, Viseu, Portugal",0
1104,2060,"(-7.833, -7.745]","(40.095, 40.149]",1565.7936,"(-7.847, -7.755]","(40.87, 40.948]",832.9355089355089,"(-7.842, -7.75]","(40.866, 40.944]",7.0,40.866,40.944,-7.847,-7.755,"40.866,-7.847","Canado, Mões, Castro Daire, Viseu, 3600-430, Portugal",0
1105,2061,"(-7.833, -7.745]","(40.149, 40.202]",1535.7625,"(-7.847, -7.755]","(40.948, 41.027]",867.2111613876319,"(-7.842, -7.75]","(40.944, 41.022]",7.0,40.944,41.022,-7.847,-7.755,"40.944,-7.847","Avenida do Baixinho, Cujó, Castro Daire, Viseu, 3650-032, Portugal",0
1106,2062,"(-7.833, -7.745]","(40.202, 40.256]",1493.0646,"(-7.847, -7.755]","(41.027, 41.105]",583.065268065268,"(-7.842, -7.75]","(41.022, 41.099]",7.0,41.022,41.099,-7.847,-7.755,"41.022,-7.847","Mazes, Lazarim, Lamego, Viseu, Portugal",0
1107,2063,"(-7.833, -7.745]","(40.256, 40.31]",1465.8431,"(-7.847, -7.755]","(41.105, 41.183]",305.7832167832168,"(-7.842, -7.75]","(41.099, 41.177]",7.0,41.099,41.177,-7.847,-7.755,"41.099,-7.847","Avões, Lamego, Viseu, 5100-062, Portugal",0
1108,2064,"(-7.833, -7.745]","(40.31, 40.363]",1497.453,"(-7.847, -7.755]","(41.183, 41.261]",386.72960372960375,"(-7.842, -7.75]","(41.177, 41.255]",7.0,41.177,41.255,-7.847,-7.755,"41.177,-7.847","Rua Matosa, Cidadelhe, Mesão Frio, Vila Real, 5040-154, Portugal",0
1109,2065,"(-7.833, -7.745]","(40.363, 40.417]",1525.8817,"(-7.847, -7.755]","(41.261, 41.34]",670.7125097125097,"(-7.842, -7.75]","(41.255, 41.333]",6.916666666666667,41.255,41.333,-7.847,-7.755,"41.255,-7.847","Rua do Marão, Paradela do Monte, Louredo e Fornelos, Santa Marta de Penaguião, Vila Real, Portugal",0
1110,2066,"(-7.833, -7.745]","(40.417, 40.471]",1539.2021,"(-7.847, -7.755]","(41.34, 41.418]",1069.6938616938617,"(-7.842, -7.75]","(41.333, 41.41]",7.0,41.333,41.41,-7.847,-7.755,"41.333,-7.847","Lebre, Pena, Quintã e Vila Cova, Vila Real, 4880-290, Portugal",0
1111,2067,"(-7.833, -7.745]","(40.471, 40.524]",1534.1829,"(-7.847, -7.755]","(41.418, 41.496]",812.5058275058275,"(-7.842, -7.75]","(41.41, 41.488]",6.583333333333333,41.41,41.488,-7.847,-7.755,"41.41,-7.847","Bairro da Feira, Bilhó, Mondim de Basto, Vila Real, 4880-073, Portugal",0
1112,2068,"(-7.833, -7.745]","(40.524, 40.578]",1540.2877,"(-7.847, -7.755]","(41.496, 41.574]",496.82983682983684,"(-7.842, -7.75]","(41.488, 41.566]",5.5,41.488,41.566,-7.847,-7.755,"41.488,-7.847","A 7, Cerva e Limões, Ribeira de Pena, Vila Real, Portugal",0
1113,2069,"(-7.833, -7.745]","(40.578, 40.632]",1547.1714,"(-7.847, -7.755]","(41.574, 41.652]",627.5603318250377,"(-7.842, -7.75]","(41.566, 41.644]",4.0,41.566,41.644,-7.847,-7.755,"41.566,-7.847","Vilar de Cunhas, Gondiães e Vilar de Cunhas, Cabeceiras de Basto, Braga, Portugal",0
1114,2070,"(-7.833, -7.745]","(40.632, 40.685]",1539.154,"(-7.847, -7.755]","(41.652, 41.731]",972.4087024087024,"(-7.842, -7.75]","(41.644, 41.721]",5.5,41.644,41.721,-7.847,-7.755,"41.644,-7.847","Antigo, Dornelas, Boticas, Vila Real, 5460 BOTICAS, Portugal",0
1115,2071,"(-7.833, -7.745]","(40.685, 40.739]",1541.6317,"(-7.847, -7.755]","(41.731, 41.809]",948.4965034965035,"(-7.842, -7.75]","(41.721, 41.799]",6.75,41.721,41.799,-7.847,-7.755,"41.721,-7.847","Lama da Missa, Viade de Baixo e Fervidelas, Montalegre, Vila Real, Portugal",0
1116,2072,"(-7.833, -7.745]","(40.739, 40.793]",1539.0686,"(-7.847, -7.755]","(41.809, 41.887]",1065.019425019425,"(-7.842, -7.75]","(41.799, 41.877]",7.0,41.799,41.877,-7.847,-7.755,"41.799,-7.847","Cambeses do Rio, Montalegre, Vila Real, 5470-257, Portugal",0
1140,2111,"(-7.745, -7.657]","(37.465, 37.519]",1667.5323,"(-7.755, -7.663]","(37.037, 37.116]",20.71727172717272,"(-7.75, -7.658]","(37.056, 37.134]",6.444444444444445,37.056,37.134,-7.755,-7.663,"37.056,-7.755","M25, Rua Nossa Senhora de Fátima, Atalaia, Fuzeta, Moncarapacho e Fuseta, Olhão, Faro, 8700-129, Portugal",0
1141,2112,"(-7.745, -7.657]","(37.519, 37.573]",1669.497,"(-7.755, -7.663]","(37.116, 37.194]",101.73426573426573,"(-7.75, -7.658]","(37.134, 37.212]",7.0,37.134,37.212,-7.755,-7.663,"37.134,-7.755","Via do Infante, Monte do Tesouro, Luz de Tavira e Santo Estévão, Moncarapacho e Fuseta, Olhão, Faro, 8800-510, Portugal",0
1142,2113,"(-7.745, -7.657]","(37.573, 37.626]",1656.8546,"(-7.755, -7.663]","(37.194, 37.272]",282.41336441336443,"(-7.75, -7.658]","(37.212, 37.29]",6.444444444444445,37.212,37.29,-7.755,-7.663,"37.212,-7.755","Corte das Noivas, Santa Catarina da Fonte do Bispo, Faro, 8800-152, Portugal",0
1143,2114,"(-7.745, -7.657]","(37.626, 37.68]",1649.5631,"(-7.755, -7.663]","(37.272, 37.35]",238.68686868686868,"(-7.75, -7.658]","(37.29, 37.367]",6.222222222222222,37.29,37.367,-7.755,-7.663,"37.29,-7.755","EM 397, Portela da Corcha, Tavira, Faro, 8800-211, Portugal",0
1144,2115,"(-7.745, -7.657]","(37.68, 37.734]",1654.758,"(-7.755, -7.663]","(37.35, 37.429]",227.27526395173453,"(-7.75, -7.658]","(37.367, 37.445]",5.555555555555555,37.367,37.445,-7.755,-7.663,"37.367,-7.755","Monchique, Vaqueiros, Alcoutim, Faro, 8800-013, Portugal",0
1145,2116,"(-7.745, -7.657]","(37.734, 37.787]",1655.23,"(-7.755, -7.663]","(37.429, 37.507]",214.3061383061383,"(-7.75, -7.658]","(37.445, 37.523]",5.777777777777778,37.445,37.523,-7.755,-7.663,"37.445,-7.755","ER 124, Giões, Alcoutim, Faro, Portugal",0
1146,2117,"(-7.745, -7.657]","(37.787, 37.841]",1643.3041,"(-7.755, -7.663]","(37.507, 37.585]",182.04428904428903,"(-7.75, -7.658]","(37.523, 37.601]",5.0,37.523,37.601,-7.755,-7.663,"37.523,-7.755","Carros, São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros, Mértola, Beja, 7750-805, Portugal",0
1147,2118,"(-7.745, -7.657]","(37.841, 37.895]",1644.6163,"(-7.755, -7.663]","(37.585, 37.663]",109.54156954156954,"(-7.75, -7.658]","(37.601, 37.678]",6.583333333333333,37.601,37.678,-7.755,-7.663,"37.601,-7.755","EM 506-1, São João dos Caldeireiros, Mértola, Beja, 7750-303, Portugal",0
1148,2119,"(-7.745, -7.657]","(37.895, 37.948]",1647.7479,"(-7.755, -7.663]","(37.663, 37.741]",153.98290598290598,"(-7.75, -7.658]","(37.678, 37.756]",6.888888888888889,37.678,37.756,-7.755,-7.663,"37.678,-7.755","Corte da Velha, Mértola, Beja, 7750-307, Portugal",0
1149,2120,"(-7.745, -7.657]","(37.948, 38.002]",1651.556,"(-7.755, -7.663]","(37.741, 37.82]",154.44133644133643,"(-7.75, -7.658]","(37.756, 37.834]",7.0,37.756,37.834,-7.755,-7.663,"37.756,-7.755","Venda dos Salgueiros, Alcaria Ruiva, Mértola, Beja, 7750-014, Portugal",0
1150,2121,"(-7.745, -7.657]","(38.002, 38.056]",1655.4458,"(-7.755, -7.663]","(37.82, 37.898]",139.34188034188034,"(-7.75, -7.658]","(37.834, 37.912]",6.666666666666667,37.834,37.912,-7.755,-7.663,"37.834,-7.755","Salvada e Quintos, Beja, Portugal",0
1151,2122,"(-7.745, -7.657]","(38.056, 38.109]",1650.854,"(-7.755, -7.663]","(37.898, 37.976]",136.03185703185704,"(-7.75, -7.658]","(37.912, 37.989]",6.666666666666667,37.912,37.989,-7.755,-7.663,"37.912,-7.755","EM 511, Salvada e Quintos, Beja, 7800-704, Portugal",0
